run_date,ticker,sector,score,entry_price,stop_price,atr,stop_mult,exit_price,exit_day,exit_reason,return_pct,prob,allocation_pct
2025-12-29 20:57,PNN,Energy,85,528.41,499.46,11.5829,2.5,531.41,4,friday_close,0.57,62.8,0.0
2025-12-29 20:57,PPH,Leisure,85,1770.0,1657.05,45.1803,2.5,1750.0,4,friday_close,-1.13,62.8,0.0
2025-12-29 20:57,HIK,Pharma,80,1536.0,1467.01,27.5955,2.5,1527.0,4,friday_close,-0.59,61.7,0.0
2026-01-05 20:57,ELM,Chemicals,95,169.0,157.98,4.4098,2.5,170.6,5,friday_close,0.95,64.9,0.0
2026-01-05 20:57,DGE,ConsStaples,90,1634.0,1530.97,41.2114,2.5,1674.5,5,friday_close,2.48,63.8,0.0
2026-01-05 20:57,WEIR,Industrials,85,2922.0,2805.01,46.7965,2.5,3030.0,5,friday_close,3.7,62.8,0.0
2026-01-05 20:57,N91,FinServices,85,220.6,200.3,8.1218,2.5,224.0,5,friday_close,1.54,62.8,0.0
2026-01-05 20:57,BP,Energy,80,435.17,414.49,8.2716,2.5,426.52,5,friday_close,-1.99,61.7,0.0
2026-01-12 20:57,3IN,FinServices,85,379.5,366.13,5.3499,2.5,378.5,5,friday_close,-0.26,62.8,0.0
2026-01-12 20:57,BOWL,Leisure,85,279.91,256.82,9.2327,2.5,277.91,5,friday_close,-0.71,62.8,0.0
2026-01-12 20:57,ITV,Media,85,81.3,76.86,1.776,2.5,79.4,5,friday_close,-2.34,62.8,0.0
2026-01-12 20:57,OXIG,Industrials,85,2150.0,1974.78,70.0879,2.5,2340.0,5,friday_close,8.84,62.8,0.0
2026-01-12 20:57,HSX,Insurance,80,1399.0,1340.52,23.3911,2.5,1516.0,5,friday_close,8.36,61.7,0.0
2026-01-19 20:57,SVT,Utilities,95,2874.0,2741.03,53.1897,2.5,2855.0,5,friday_close,-0.66,64.9,0.0
2026-01-19 20:57,COST,Materials,95,164.0,153.1,4.3603,2.5,173.4,5,friday_close,5.73,64.9,0.0
2026-01-19 20:57,BLND,RealEstate,85,412.4,388.75,9.4618,2.5,411.6,5,friday_close,-0.19,62.8,0.0
2026-01-19 20:57,PRU,Insurance,75,1195.0,1139.72,22.1118,2.5,1166.0,5,friday_close,-2.43,60.7,0.0
2026-01-19 20:57,IAG,Leisure,70,410.5,385.15,10.1418,2.5,414.2,5,friday_close,0.9,59.6,0.0
2026-01-26 20:57,ITV,Media,85,81.95,77.71,1.6963,2.5,83.5,5,friday_close,1.89,62.8,0.0
2026-01-26 20:57,ZIG,Industrials,85,376.0,346.3,11.8785,2.5,385.0,5,friday_close,2.39,62.8,0.0
2026-01-26 20:57,ABF,ConsStaples,80,1881.5,1779.22,40.9121,2.5,1915.0,5,friday_close,1.78,61.7,0.0
2026-01-26 20:57,AZN,Pharma,80,13750.59,12964.53,314.4216,2.5,14038.56,5,friday_close,2.09,61.7,0.0
2026-01-26 20:57,BLND,RealEstate,80,411.6,387.82,9.5119,2.5,414.4,5,friday_close,0.68,61.7,0.0
2026-02-02 20:57,LRE,Insurance,95,627.0,589.95,14.8209,2.5,642.0,5,friday_close,2.39,64.9,0.0
2026-02-02 20:57,PINT,FinServices,95,114.0,105.92,3.2319,2.5,113.0,5,friday_close,-0.88,64.9,0.0
2026-02-02 20:57,TRN,Industrials,90,210.2,188.93,8.5068,2.5,203.2,5,friday_close,-3.33,63.8,0.0
2026-02-02 20:57,IHG,Leisure,85,140.4,130.34,4.0245,2.5,142.0,5,friday_close,1.14,62.8,0.0
2026-02-02 20:57,BWY,Materials,85,2744.0,2565.09,71.5626,2.5,2565.09,5,stop_hit,-6.52,62.8,0.0
2026-02-09 20:57,ELM,Chemicals,95,168.0,151.94,6.4254,2.5,169.2,5,friday_close,0.71,64.9,0.0
2026-02-09 20:57,ITRK,Industrials,85,4490.0,4299.85,76.0619,2.5,4430.0,5,friday_close,-1.34,62.8,0.0
2026-02-09 20:57,SHEL,Energy,85,2822.64,2677.21,58.1744,2.5,2865.14,5,friday_close,1.51,62.8,0.0
2026-02-09 20:57,BRGE,FinServices,85,592.0,570.75,8.4995,2.5,584.0,5,friday_close,-1.35,62.8,0.0
2026-02-09 20:57,SRE,RealEstate,85,99.5,91.94,3.0257,2.5,101.0,5,friday_close,1.51,62.8,0.0
2026-02-16 20:57,BPT,FinServices,90,266.4,242.26,9.6563,2.5,250.0,5,friday_close,-6.16,63.8,0.0
2026-02-16 20:57,ENOG,Energy,90,866.71,803.18,25.4136,2.5,901.2,5,friday_close,3.98,63.8,0.0
2026-02-16 20:57,RR,Industrials,85,1298.0,1208.3,35.8791,2.5,1333.0,5,friday_close,2.7,62.8,0.0
2026-02-16 20:57,APN,ConsStaples,85,241.5,221.96,7.8142,2.5,249.0,5,friday_close,3.11,62.8,0.0
2026-02-16 20:57,JUST,Insurance,85,217.0,214.82,0.8732,2.5,217.0,5,friday_close,0.0,62.8,0.0
2026-02-23 20:57,BLND,RealEstate,85,417.0,391.83,10.0699,2.5,401.2,5,friday_close,-3.79,62.8,0.0
2026-02-23 20:57,INPP,FinServices,85,129.8,124.85,1.9818,2.5,132.4,5,friday_close,2.0,62.8,0.0
2026-02-23 20:57,WOSG,ConsStaples,85,507.0,464.99,16.8058,2.5,492.6,5,friday_close,-2.84,62.8,0.0
2026-02-23 20:57,BCG,Tech,80,182.2,164.56,7.0573,2.5,182.6,5,friday_close,0.22,61.7,0.0
2026-02-23 20:57,DRX,Energy,80,867.0,808.9,23.2388,2.5,897.5,5,friday_close,3.52,61.7,0.0
